"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ABCA8",1.66265877043175e-150,0.677249708946191,0.386,0.108,5.576224984274e-146,"7","ABCA8"
"GATA2",2.24425269528235e-149,0.573888648491996,0.318,0.076,7.52677468943795e-145,"7","GATA2"
"PDGFRB2",5.89035652730868e-149,0.882530108147727,0.678,0.321,1.97550777212878e-144,"7","PDGFRB"
"FOS2",1.04382106891609e-148,1.25759100696594,0.884,0.681,3.50076710093078e-144,"7","FOS"
"RGS2",1.74009211443762e-148,0.709846735632561,0.368,0.102,5.83592093340089e-144,"7","RGS2"
"PDLIM7",1.71363683346139e-146,0.956759955073395,0.707,0.39,5.74719521206282e-142,"7","PDLIM7"
"FOSB2",8.72668807446799e-145,0.966734494932711,0.696,0.315,2.92675664641508e-140,"7","FOSB"
"SYNM",3.38876685294206e-142,0.532131343289723,0.268,0.057,1.13652462713971e-137,"7","SYNM"
"NFASC",4.65135140039036e-142,0.56353510039878,0.31,0.075,1.55997023266292e-137,"7","NFASC"
"JUNB1",2.17005234579909e-139,0.992931696288989,0.919,0.742,7.277921557341e-135,"7","JUNB"
"HES41",6.50669219309226e-139,0.87393953791792,0.518,0.208,2.18221442771928e-134,"7","HES4"
"RPL182",7.61823857067e-139,0.587432504566048,0.998,0.978,2.5550048518313e-134,"7","RPL18"
"RPS152",8.20090801763743e-139,0.573418177302763,0.999,0.985,2.75042053095524e-134,"7","RPS15"
"MEIS3",3.06836839290197e-138,0.706736761102295,0.341,0.094,1.02906939161146e-133,"7","MEIS3"
"RPL310",7.26868159902421e-138,0.512950393155031,0.999,0.983,2.43777043468074e-133,"7","RPL3"
"MRVI1",1.00627442122171e-137,0.655549007528005,0.411,0.131,3.37484315389336e-133,"7","MRVI1"
"CD341",2.676034940459e-137,0.753960447081165,0.453,0.156,8.97488598331138e-133,"7","CD34"
"COL4A21",1.06083138074358e-135,0.962688522056274,0.732,0.417,3.55781628473783e-131,"7","COL4A2"
"NR2F23",6.37634502053341e-135,0.864222356561225,0.742,0.406,2.1384985929865e-130,"7","NR2F2"
"C12orf572",1.00931515963203e-133,0.800997767953858,0.912,0.726,3.38504118237392e-129,"7","C12orf57"
"ADAM331",2.65195136688193e-133,0.807648448822695,0.484,0.184,8.89411449424863e-129,"7","ADAM33"
"MXRA71",7.64461461408419e-133,0.877538287006606,0.748,0.458,2.56385084927156e-128,"7","MXRA7"
"PTGDS1",9.80246215184642e-133,0.967547171092305,0.829,0.515,3.28754975648625e-128,"7","PTGDS"
"FGF7",2.09640828459027e-132,0.589520343456551,0.311,0.08,7.03093410485883e-128,"7","FGF7"
"RPS52",1.18254052716443e-131,0.609999124854115,0.999,0.955,3.96600442000408e-127,"7","RPS5"
"NDRG22",1.31543690457629e-130,0.848749937469861,0.628,0.302,4.41171229056797e-126,"7","NDRG2"
"RPL112",1.02916110738557e-128,0.505726363364197,0.997,0.983,3.45160052194974e-124,"7","RPL11"
"LPP",2.54479095904284e-128,0.864239032663273,0.66,0.35,8.53471991843787e-124,"7","LPP"
"SPTBN11",5.81396232229096e-128,0.796463760783206,0.824,0.542,1.94988668364994e-123,"7","SPTBN1"
"VWF1",1.61234893483449e-127,1.17219395207796,0.664,0.353,5.4074958576479e-123,"7","VWF"
"SERPING12",2.54290974085746e-127,0.720965267181917,0.953,0.816,8.52841068888776e-123,"7","SERPING1"
"CIRBP2",5.76353708185205e-126,0.71092865109529,0.942,0.776,1.93297506651154e-121,"7","CIRBP"
"RARRES22",8.3002826573571e-126,0.77378145663209,0.933,0.688,2.78374879762442e-121,"7","RARRES2"
"SOX18",8.48402866071545e-126,0.686688307112659,0.397,0.132,2.84537353223075e-121,"7","SOX18"
"RPS272",3.16251226381218e-125,0.468530708782445,1,0.999,1.06064336303733e-120,"7","RPS27"
"PPP1R12C",5.47608579292351e-125,0.829565742345392,0.614,0.313,1.83656965323069e-120,"7","PPP1R12C"
"ID11",6.072426453862e-123,0.89341889968355,0.592,0.285,2.03657038409624e-118,"7","ID1"
"RRAS1",4.48131422351201e-122,0.865637513425652,0.663,0.377,1.50294316428146e-117,"7","RRAS"
"CXCL123",5.51585993251103e-121,0.784309721030598,0.618,0.294,1.84990910416555e-116,"7","CXCL12"
"EGR12",9.0827016696458e-120,0.95647661543209,0.852,0.604,3.04615648596581e-115,"7","EGR1"
"ENPP2",3.33776522459728e-119,0.961611584903841,0.381,0.131,1.11941970102544e-114,"7","ENPP2"
"CD93",5.23420831408076e-119,0.797581566577205,0.384,0.131,1.7554487843764e-114,"7","CD93"
"KLF41",1.86481647905168e-118,0.718776323148253,0.445,0.163,6.25422150744353e-114,"7","KLF4"
"AEBP12",7.62894291698357e-118,0.776314057070071,0.96,0.716,2.55859487549795e-113,"7","AEBP1"
"SUN2",3.12224153725879e-117,0.79282800505346,0.622,0.328,1.04713736676585e-112,"7","SUN2"
"DST1",3.37956728498128e-115,0.777588212704834,0.611,0.317,1.13343927603702e-110,"7","DST"
"NES1",1.09894963134972e-114,0.688070041093554,0.425,0.159,3.68565727362068e-110,"7","NES"
"CBX7",2.58830838849184e-114,0.665512583718482,0.421,0.157,8.68066867332392e-110,"7","CBX7"
"CD151",6.38091473679569e-114,0.70719095278786,0.906,0.732,2.14003118442654e-109,"7","CD151"
"DEPP11",8.24255685054109e-114,0.869766511039908,0.527,0.238,2.76438871653447e-109,"7","DEPP1"
"ILK",2.04581520763607e-113,0.802834800782867,0.73,0.466,6.86125504336985e-109,"7","ILK"
"HSPG21",2.52963334922467e-113,0.821963393607076,0.761,0.494,8.4838843266297e-109,"7","HSPG2"
"LDB2",4.7639774214618e-113,0.50636384139034,0.291,0.08,1.59774274760986e-108,"7","LDB2"
"COL6A13",8.6451356542247e-113,0.510519476401292,0.957,0.774,2.89940559571388e-108,"7","COL6A1"
"FBLN12",4.8944045636315e-112,0.823159027589768,0.865,0.61,1.64148540255073e-107,"7","FBLN1"
"JAM2",5.89477192552342e-112,0.470330818152284,0.267,0.069,1.97698860838204e-107,"7","JAM2"
"MAP3K201",8.20856202358169e-112,0.729980579054008,0.521,0.232,2.75298753146883e-107,"7","MAP3K20"
"FAU2",1.16372375119974e-111,0.499400196923108,0.996,0.974,3.9028967167737e-107,"7","FAU"
"TNS21",9.69582296876639e-111,0.707963806716505,0.623,0.322,3.25178510726487e-106,"7","TNS2"
"FLNC",1.23169547162871e-110,0.714255490072355,0.539,0.239,4.13086027274836e-106,"7","FLNC"
"SORBS1",2.22910827461492e-110,0.567241137775892,0.3,0.087,7.47598333140352e-106,"7","SORBS1"
"ADGRA22",1.84858468845771e-109,0.65917848319867,0.495,0.208,6.19978332814948e-105,"7","ADGRA2"
"EBF1",2.90509618935087e-109,0.462925380378643,0.25,0.061,9.74311159984496e-105,"7","EBF1"
"HBB1",1.27088079497162e-108,1.20636954259317,0.553,0.233,4.26228001017582e-104,"7","HBB"
"FBLN5",1.51161496624594e-108,0.784749999240115,0.497,0.22,5.06965427379563e-104,"7","FBLN5"
"HSPB61",7.28762608519165e-108,0.696636982749288,0.679,0.337,2.44412403645157e-103,"7","HSPB6"
"WFS12",9.08784727829279e-107,0.731007143048038,0.54,0.257,3.04788222019383e-102,"7","WFS1"
"PKD1",8.53477293048486e-106,0.769372790865315,0.59,0.311,2.86239214542601e-101,"7","PKD1"
"KANK22",4.35015274022309e-105,0.713447369929131,0.631,0.343,1.45895422601602e-100,"7","KANK2"
"EDNRA1",8.46081804609067e-105,0.521864301607383,0.349,0.115,2.83758915629789e-100,"7","EDNRA"
"C9orf3",2.1723391474199e-103,0.757541259255749,0.6,0.322,7.28559103261684e-99,"7","C9orf3"
"ZFP361",7.84571002268515e-103,0.884585716177448,0.775,0.511,2.63129422740814e-98,"7","ZFP36"
"EMILIN12",4.41972676223882e-102,0.615854495370175,0.851,0.569,1.48228796151966e-97,"7","EMILIN1"
"CDH5",2.04014589262125e-101,0.5020251182816,0.258,0.07,6.84224129467316e-97,"7","CDH5"
"ICAM2",4.07276958712537e-101,0.672292047968405,0.342,0.118,1.3659254641301e-96,"7","ICAM2"
"RPS161",5.66899144981881e-101,0.460681001980741,1,0.984,1.90126635244023e-96,"7","RPS16"
"ABCA10",1.95855531360462e-100,0.468918739169931,0.282,0.081,6.56860281076719e-96,"7","ABCA10"
"JAG1",7.75378899273599e-100,0.896885760122776,0.535,0.273,2.6004657523838e-95,"7","JAG1"
"GJA4",8.39443977889272e-100,0.622935122298641,0.285,0.085,2.81532721304504e-95,"7","GJA4"
"HSPB2",1.67281093841971e-99,0.525309267403754,0.327,0.108,5.61027332527201e-95,"7","HSPB2"
"STOM1",1.70413287106068e-99,0.756532896636152,0.662,0.392,5.7153208229633e-95,"7","STOM"
"NBL13",2.68594504480754e-99,0.644077217014646,0.883,0.625,9.00812249127551e-95,"7","NBL1"
"HSPB12",2.88352634647607e-99,0.576631373026391,0.98,0.919,9.67077066081143e-95,"7","HSPB1"
"OSR21",4.37046674312076e-99,0.579522822019413,0.403,0.152,1.46576713630784e-94,"7","OSR2"
"MAOB1",3.91983806919169e-98,0.549931879954617,0.382,0.14,1.31463529164551e-93,"7","MAOB"
"F101",1.34253287662647e-97,0.571642432612025,0.342,0.116,4.50258676162986e-93,"7","F10"
"CYR613",1.40020810161213e-96,0.742669430802904,0.76,0.469,4.69601793118676e-92,"7","CYR61"
"TFPI1",1.91045731364347e-96,0.580182946209642,0.352,0.123,6.40729173849747e-92,"7","TFPI"
"HLA-E2",5.97499908369762e-96,0.687956335549806,0.941,0.785,2.00389519269051e-91,"7","HLA-E"
"PMP222",1.18065341812338e-95,0.654671248624464,0.585,0.302,3.95967543370219e-91,"7","PMP22"
"PPP1R12A",3.8011892232344e-94,0.716178681609067,0.575,0.308,1.27484284168835e-89,"7","PPP1R12A"
"RPL212",4.02441457370119e-94,0.457567986858689,1,0.986,1.34970815972791e-89,"7","RPL21"
"FBXO32",7.1346730688073e-94,0.783627674577614,0.535,0.28,2.39282665381659e-89,"7","FBXO32"
"CAV2",9.08380531345930e-94,0.538916414165985,0.363,0.135,3.04652662602798e-89,"7","CAV2"
"PODN2",1.06158472968817e-93,0.622846609825967,0.446,0.187,3.56034286642819e-89,"7","PODN"
"CCDC802",1.20508315165656e-93,0.632595929138929,0.723,0.422,4.04160787402576e-89,"7","CCDC80"
"RPL13A2",9.95026892467312e-93,0.386397474675947,1,0.997,3.33712119195687e-88,"7","RPL13A"
"IER21",4.70614013396789e-92,0.750477643723371,0.832,0.612,1.57834527813015e-87,"7","IER2"
"VAMP52",8.54840654720914e-92,0.664207053489778,0.577,0.311,2.866964587803e-87,"7","VAMP5"
"PTMS",3.49108977278232e-91,0.566701265537761,0.924,0.755,1.17084168799573e-86,"7","PTMS"
"TLN1",2.42304606602301e-90,0.683637074775457,0.75,0.522,8.12641189622796e-86,"7","TLN1"
"CPE1",2.01669944998131e-89,0.782497049008615,0.546,0.293,6.76360661534732e-85,"7","CPE"
"NFIB1",2.70420340789244e-89,0.660991503094448,0.626,0.362,9.06935738938967e-85,"7","NFIB"
"GSTM51",6.88700797074207e-89,0.499358261411689,0.309,0.102,2.30976473322748e-84,"7","GSTM5"
"RPS3A2",1.78317314755531e-88,0.423631010435524,0.997,0.97,5.98040610227098e-84,"7","RPS3A"
"TMEM471",5.31296463372475e-88,0.565325426420837,0.389,0.157,1.78186207885861e-83,"7","TMEM47"
"HIC12",7.67710084408966e-88,0.573331863128782,0.42,0.176,2.57474608109079e-83,"7","HIC1"
"ANXA62",9.71089572794567e-88,0.656752941328757,0.697,0.45,3.25684020923842e-83,"7","ANXA6"
"SLIT3",1.25695980223893e-87,0.625482826064131,0.453,0.203,4.21559178474892e-83,"7","SLIT3"
"INAFM1",1.96754674969478e-87,0.61086029917396,0.446,0.203,6.59875828912635e-83,"7","INAFM1"
"RGS51",4.25441623475052e-87,0.776995835041027,0.49,0.232,1.42684611681063e-82,"7","RGS5"
"CYB5R3",9.07765120702929e-87,0.66259816054464,0.778,0.555,3.04446266181348e-82,"7","CYB5R3"
"SHANK3",1.21218403678981e-86,0.546775743720872,0.287,0.095,4.06542282258565e-82,"7","SHANK3"
"MYO1C",1.28371413724773e-86,0.665440887716938,0.638,0.388,4.30532047350145e-82,"7","MYO1C"
"TUBA1A1",1.79895128963351e-86,0.641388565995212,0.842,0.637,6.03332283517285e-82,"7","TUBA1A"
"RPL92",3.88027483804516e-86,0.401390573353574,1,0.986,1.30136657518359e-81,"7","RPL9"
"LHFPL61",2.19763234846036e-85,0.623583001334228,0.462,0.214,7.37041937026634e-81,"7","LHFPL6"
"VIM3",3.92609156456493e-84,0.480640201862524,1,0.978,1.31673258892379e-79,"7","VIM"
"JUN1",1.69766903144999e-83,0.821516928080378,0.806,0.593,5.69364239767697e-79,"7","JUN"
"ADAMTS11",1.34039160246776e-82,0.711663432416252,0.642,0.378,4.49540535635637e-78,"7","ADAMTS1"
"NR2F12",1.81669011870887e-82,0.620048290074698,0.567,0.301,6.09281532012581e-78,"7","NR2F1"
"RPS92",3.71549477162009e-82,0.389550685164564,1,0.976,1.24610263650594e-77,"7","RPS9"
"H1FX1",4.60451272448134e-82,0.612472657990167,0.876,0.694,1.54426147753655e-77,"7","H1FX"
"FXYD6",2.73490314129996e-81,0.658724585659587,0.667,0.416,9.17231815529182e-77,"7","FXYD6"
"SNRNP701",3.01558574150046e-81,0.650310634145852,0.783,0.586,1.01136714598442e-76,"7","SNRNP70"
"SORBS3",1.59587342882664e-80,0.678284666115198,0.601,0.367,5.35224030559877e-76,"7","SORBS3"
"CRYAB",5.73945316259908e-80,0.596893047454867,0.566,0.304,1.92489780167248e-75,"7","CRYAB"
"ACTB1",2.1412995799884e-79,0.329061375661438,1,0.994,7.18149053136511e-75,"7","ACTB"
"AES1",3.55614365561206e-79,0.59276508151238,0.896,0.734,1.19265945921917e-74,"7","AES"
"PLPP1",2.20484722277517e-78,0.557175984749841,0.382,0.163,7.39461661574336e-74,"7","PLPP1"
"TNFSF12",2.77627893191294e-78,0.536580966635005,0.455,0.219,9.31108428184961e-74,"7","TNFSF12"
"BST22",2.8792713297921e-78,0.536081800419787,0.916,0.717,9.65650018585674e-74,"7","BST2"
"DMPK",5.86943828843207e-78,0.527371102724901,0.339,0.135,1.96849221317435e-73,"7","DMPK"
"CKB1",1.60463688358929e-77,0.708161572536675,0.776,0.575,5.38163118018176e-73,"7","CKB"
"ZCCHC243",1.50237754950211e-76,0.51976636055463,0.458,0.219,5.03867382552019e-72,"7","ZCCHC24"
"RHOC",2.27101379326993e-76,0.595325593133539,0.815,0.62,7.6165260598687e-72,"7","RHOC"
"POSTN3",3.46970945541447e-76,0.579091603876561,0.545,0.265,1.16367115715691e-71,"7","POSTN"
"RERG",6.47748868542707e-76,0.470306649614411,0.279,0.097,2.17242015531853e-71,"7","RERG"
"PKIG",7.29889958097117e-76,0.606617249068674,0.517,0.283,2.44790494146611e-71,"7","PKIG"
"LTBP1",5.15423180582604e-75,0.584811293205201,0.45,0.215,1.72862626303794e-70,"7","LTBP1"
"MMRN2",9.80617762262864e-74,0.617851097495099,0.285,0.104,3.28879585107719e-69,"7","MMRN2"
"ITPR1",1.66906427939417e-73,0.522876485817798,0.338,0.137,5.59770778023217e-69,"7","ITPR1"
"CLIC41",3.43506598402515e-73,0.591972773460301,0.599,0.37,1.15205242972235e-68,"7","CLIC4"
"CAVIN3",5.48530985695047e-73,0.69496865031181,0.54,0.317,1.83966321982405e-68,"7","CAVIN3"
"GAS12",8.74333766571286e-73,0.629124997187194,0.522,0.28,2.93234058632678e-68,"7","GAS1"
"TSPYL22",2.73242736742088e-72,0.562011528175819,0.449,0.222,9.16401490485615e-68,"7","TSPYL2"
"RPL192",3.62391515280918e-72,0.336466836934518,0.999,0.984,1.21538866394914e-67,"7","RPL19"
"ALDH1A12",3.94552089802968e-72,0.568962788494855,0.619,0.353,1.32324879878119e-67,"7","ALDH1A1"
"HBA22",7.74893673298304e-72,1.03144610556374,0.522,0.261,2.59883840150785e-67,"7","HBA2"
"ECHDC22",8.28780864005155e-72,0.625580631706659,0.553,0.326,2.77956526170049e-67,"7","ECHDC2"
"EFEMP12",4.99268433026501e-71,0.583634178541418,0.581,0.328,1.67444647068428e-66,"7","EFEMP1"
"LMNA2",5.55163075247923e-71,0.517013091294218,0.874,0.709,1.86190592176649e-66,"7","LMNA"
"RABAC11",7.52357098104197e-71,0.578741925248363,0.782,0.59,2.52325523562186e-66,"7","RABAC1"
"SRRM21",1.0872132993953e-69,0.528848585042274,0.855,0.69,3.64629596351196e-65,"7","SRRM2"
"UBB1",2.0577710520759e-69,0.493307951643222,0.949,0.754,6.90135255445214e-65,"7","UBB"
"SFRP11",4.08064555589805e-69,0.507843574224953,0.362,0.15,1.36856690653709e-64,"7","SFRP1"
"EFHD1",2.50912216222989e-67,0.488147399536295,0.34,0.143,8.41509390768661e-63,"7","EFHD1"
"LIFR1",3.59605195234324e-67,0.537709320429689,0.378,0.17,1.20604390377687e-62,"7","LIFR"
"DMD",4.25286064979029e-66,0.396676834154468,0.256,0.09,1.42632440472667e-61,"7","DMD"
"TCF43",1.59310323857713e-65,0.534340058552873,0.593,0.358,5.34294964153996e-61,"7","TCF4"
"MSRB3",3.97529933155491e-65,0.431899738275259,0.287,0.11,1.33323588981689e-60,"7","MSRB3"
"PSD1",2.05616362422555e-64,0.543645712082345,0.387,0.184,6.89596156292764e-60,"7","PSD"
"RPL351",2.51716445537622e-64,0.312977323489532,1,0.989,8.44206615044077e-60,"7","RPL35"
"LTC4S1",4.20117276906249e-64,0.508656557002465,0.427,0.211,1.40898932328818e-59,"7","LTC4S"
"PLS3",5.03923130888217e-64,0.555868872257161,0.502,0.28,1.6900573963729e-59,"7","PLS3"
"LRP13",6.97171452283084e-64,0.508162416902279,0.864,0.675,2.33817361666701e-59,"7","LRP1"
"TGFBR31",9.53209113402766e-64,0.553436824685718,0.385,0.183,3.1968727245302e-59,"7","TGFBR3"
"ZYX1",1.01745871528682e-63,0.53604768948115,0.783,0.594,3.41235303932892e-59,"7","ZYX"
"CRTAP",1.03795496311438e-63,0.564107057756705,0.778,0.604,3.48109335529299e-59,"7","CRTAP"
"CTSF2",1.13896563375695e-63,0.608222882679534,0.629,0.418,3.81986294249407e-59,"7","CTSF"
"LENG8",3.65400024164301e-63,0.624556450896912,0.603,0.399,1.22547860104223e-58,"7","LENG8"
"ISLR2",5.96848800765145e-63,0.430455457656796,0.823,0.578,2.00171150800614e-58,"7","ISLR"
"DCHS11",2.03952752355523e-62,0.441291001079052,0.359,0.161,6.84016740849952e-58,"7","DCHS1"
"EHBP1L1",2.34107974114951e-62,0.579337606995667,0.63,0.426,7.85151323586723e-58,"7","EHBP1L1"
"GYPC3",4.83646570195252e-62,0.543015334716841,0.586,0.363,1.62205386712083e-57,"7","GYPC"
"HTRA32",9.34219286597672e-62,0.534057166804683,0.466,0.243,3.13318464339127e-57,"7","HTRA3"
"MPRIP",1.6097356446274e-61,0.529840127896685,0.6,0.392,5.39873140495138e-57,"7","MPRIP"
"MZT2B1",1.70400539430021e-61,0.504922416685924,0.887,0.774,5.71489329140404e-57,"7","MZT2B"
"GPX3",1.88508816471232e-61,0.499397055209939,0.787,0.566,6.32220868681219e-57,"7","GPX3"
"ZFP36L11",1.94254349790669e-61,0.505483428981933,0.901,0.776,6.51490238327947e-57,"7","ZFP36L1"
"NUMA11",3.65602466867119e-61,0.538812793011691,0.764,0.587,1.22615755337894e-56,"7","NUMA1"
"SERPINF14",7.49523732754043e-61,0.477685462002718,0.79,0.529,2.51375269491051e-56,"7","SERPINF1"
"SNTA1",2.45830399672726e-60,0.416000605770505,0.304,0.126,8.24465994422389e-56,"7","SNTA1"
"NFIC2",4.69029951848979e-60,0.525091600130997,0.582,0.368,1.57303265251111e-55,"7","NFIC"
"GPRASP1",5.12337411100923e-60,0.39164535147217,0.25,0.091,1.71827720935027e-55,"7","GPRASP1"
"VAMP21",1.60792455503064e-59,0.529368226366043,0.491,0.283,5.39265737266175e-55,"7","VAMP2"
"FAM129A",5.74546204381658e-59,0.402273246868012,0.256,0.097,1.9269130602552e-54,"7","FAM129A"
"WTIP",1.57377943655838e-58,0.681087612184483,0.403,0.212,5.27814147432951e-54,"7","WTIP"
"PFDN51",1.74456696656578e-58,0.380691561265211,0.973,0.899,5.85092869246833e-54,"7","PFDN5"
"MYADM2",3.28463248640807e-58,0.488804159164858,0.539,0.323,1.10160004329154e-53,"7","MYADM"
"LMO2",3.87325638690529e-58,0.494049293826307,0.279,0.115,1.2990127270403e-53,"7","LMO2"
"MZT2A1",4.96294400071062e-58,0.545962974783885,0.696,0.509,1.66447215895833e-53,"7","MZT2A"
"HBA11",5.14405608579076e-58,0.766079716423297,0.293,0.114,1.7252135300525e-53,"7","HBA1"
"JUND1",5.40485679516766e-58,0.558800075565704,0.858,0.719,1.81268087196333e-53,"7","JUND"
"INPP5A",6.42166711768195e-58,0.484699539578888,0.318,0.142,2.15369871792817e-53,"7","INPP5A"
"CCDC107",8.66670222152305e-58,0.512657686334535,0.426,0.232,2.9066385910544e-53,"7","CCDC107"
"TACC11",2.1816053532668e-57,0.533806974843372,0.491,0.285,7.3166680337862e-53,"7","TACC1"
"CES11",2.73784298669001e-57,0.337518044236152,0.41,0.19,9.18217780876097e-53,"7","CES1"
"ABCC9",3.16816180791364e-57,0.376160031055532,0.252,0.093,1.06253810713808e-52,"7","ABCC9"
"GRASP",8.39495534066757e-57,0.457514390991064,0.32,0.142,2.81550012215309e-52,"7","GRASP"
"MYH9",2.00247729673688e-56,0.53360828338431,0.862,0.726,6.71590835779615e-52,"7","MYH9"
"ADAM15",2.39599349359461e-56,0.534973125989129,0.483,0.287,8.0356829788176e-52,"7","ADAM15"
"EMP31",1.92400564780589e-55,0.436448560632305,0.653,0.416,6.45273014161139e-51,"7","EMP3"
"FCGRT2",3.39057606286221e-55,0.464112488058724,0.772,0.565,1.13713139996273e-50,"7","FCGRT"
"CD992",1.16686630887484e-54,0.439290617468179,0.827,0.636,3.91343622670445e-50,"7","CD99"
"CRIM1",1.19457095706558e-54,0.678647594171343,0.516,0.327,4.00635207580656e-50,"7","CRIM1"
"ACKR1",2.58454482028619e-54,0.636076444952921,0.279,0.118,8.66804641827584e-50,"7","ACKR1"
"AHNAK1",3.25581806147777e-54,0.413794993886274,0.928,0.804,1.09193626145841e-49,"7","AHNAK"
"CYP1B11",3.37981133630646e-54,0.520405939072564,0.45,0.247,1.13352112597046e-49,"7","CYP1B1"
"EIF3L2",4.24063611256184e-54,0.452527554130958,0.858,0.695,1.42222453943099e-49,"7","EIF3L"
"PRRX13",1.14119763644091e-53,0.427771772293247,0.459,0.246,3.82734863309553e-49,"7","PRRX1"
"ST51",1.28869274157128e-53,0.562417828527567,0.616,0.441,4.32201771668175e-49,"7","ST5"
"TIMP23",1.51557733359646e-53,0.392483857598833,0.939,0.78,5.0829432614158e-49,"7","TIMP2"
"SAMD11",1.94354725404229e-53,0.366762690095585,0.257,0.102,6.51826878060702e-49,"7","SAMD11"
"ARID5A",2.16628179281279e-53,0.50872879869315,0.378,0.196,7.26527587673552e-49,"7","ARID5A"
"LTBP32",2.43856570112687e-53,0.448539401389624,0.846,0.704,8.1784616484393e-49,"7","LTBP3"
"ENG2",3.00109772714281e-53,0.667846469572624,0.736,0.55,1.00650815572916e-48,"7","ENG"
"C1QTNF12",4.97018389358081e-53,0.546241358540787,0.382,0.193,1.66690027422913e-48,"7","C1QTNF1"
"PDLIM21",7.25095609406419e-53,0.494376501797389,0.431,0.24,2.43182565482725e-48,"7","PDLIM2"
"SYNPO3",1.01904769368615e-52,0.578006075011276,0.477,0.284,3.41768215508459e-48,"7","SYNPO"
"RPS33",1.46789933702836e-52,0.319928812386865,0.996,0.983,4.92304079652572e-48,"7","RPS3"
"RPL103",4.59096195620034e-52,0.275707324165801,1,0.996,1.53971682087047e-47,"7","RPL10"
"HYI1",4.66117640713964e-52,0.521012219135565,0.425,0.24,1.56326534342649e-47,"7","HYI"
"SYDE1",5.82913688739941e-52,0.404922115287089,0.299,0.132,1.95497592929602e-47,"7","SYDE1"
"NME3",9.99813268903529e-52,0.516956830123422,0.654,0.48,3.35317374124866e-47,"7","NME3"
"CCNI2",1.26643479538058e-51,0.505071259003303,0.833,0.7,4.24736901674737e-47,"7","CCNI"
"AKT3",5.35750433169636e-51,0.412807536313794,0.322,0.151,1.79679980276433e-46,"7","AKT3"
"VSIR1",7.17331753186618e-51,0.491046327080078,0.463,0.273,2.40578723383728e-46,"7","VSIR"
"WISP2",8.89862321189485e-51,0.364900787630157,0.301,0.13,2.98442025280529e-46,"7","WISP2"
